ID,seed_id,seed_name,inventory_date,inventory_person,seed_person_id,location,notes,weight_g
54349684,05RW0387_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349685,05RW0387_007s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349686,05RW0387_008s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349687,05RW0387_009s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349688,05RW0388_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349689,05RW0388_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349690,05RW0388_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349691,05RW0388_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349692,05RW0388_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349693,05RW0388_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349694,05RW0388_007s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349695,05RW0388_008s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349696,05RW0388_009s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349697,05RW0388_010s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349698,05RW0389_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349699,05RW0389_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349700,05RW0389_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349701,05RW0389_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349702,05RW0389_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349703,05RW0389_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349704,05RW0390_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349705,05RW0390_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349706,05RW0390_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349707,05RW0390_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349708,05RW0390_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349709,05RW0390_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349710,05RW0390_007s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349711,05RW0390_008s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349712,05RW0390_009s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349713,05RW0391_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349714,05RW0391_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349715,05RW0391_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349716,05RW0391_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349717,05RW0391_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349718,05RW0391_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349719,05RW0391_007s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349720,05RW0391_008s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349721,05RW0391_009s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349722,05RW0392_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349723,05RW0392_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349724,05RW0392_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349725,05RW0392_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349726,05RW0392_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349727,05RW0392_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349728,05RW0392_007s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349729,05RW0392_008s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349730,05RW0392_009s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349731,05RW0393_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349732,05RW0393_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349733,05RW0393_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349734,05RW0393_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349735,05RW0393_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349736,05RW0393_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349737,05RW0393_007s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349738,05RW0393_008s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349739,05RW0394_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349740,05RW0394_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349741,05RW0394_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349742,05RW0394_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349743,05RW0394_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349744,05RW0394_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349745,05RW0395_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349746,05RW0395_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349747,05RW0395_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349748,05RW0395_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349749,05RW0395_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349750,05RW0395_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349751,05RW0395_007s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349752,05RW0395_008s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349753,05RW0395_009s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349754,05RW0395_010s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349755,05RW0396_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349756,05RW0396_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349757,05RW0396_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349758,05RW0396_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349759,05RW0396_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349760,05RW0396_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349761,05RW0396_007s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349762,05RW0397_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349763,05RW0397_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349764,05RW0397_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349765,05RW0397_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349766,05RW0398_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349767,05RW0398_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349768,05RW0398_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349769,05RW0398_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349770,05RW0399_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349771,05RW0399_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349772,05RW0399_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349773,05RW0399_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349774,05RW0399_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349775,05RW0399_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349776,05RW0399_007s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349777,05RW0399_008s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349778,05RW0399_009s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349779,05RW0400_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349780,05RW0400_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349781,05RW0400_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349782,05RW0400_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349783,05RW0400_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349784,05RW0400_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349785,05RW0400_007s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349786,05RW0401_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349787,05RW0401_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349788,05RW0401_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349789,05RW0401_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349790,05RW0401_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349791,05RW0401_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349793,05RW0402_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349794,05RW0402_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349795,05RW0402_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349796,05RW0402_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349797,05RW0402_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349798,05RW0403_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349799,05RW0403_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349800,05RW0403_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349801,05RW0403_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349802,05RW0403_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349803,05RW0403_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349804,05RW0403_007s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349805,05RW0403_008s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349806,05RW0404_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349807,05RW0404_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349808,05RW0404_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349809,05RW0404_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349810,05RW0404_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349811,05RW0404_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349812,05RW0404_007s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349813,05RW0405_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349814,05RW0405_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349815,05RW0405_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349816,05RW0405_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349817,05RW0405_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349818,05RW0405_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349819,05RW0405_007s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349820,05RW0405_008s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349821,05RW0405_009s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349822,05RW0405_010s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349823,05RW0406_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349824,05RW0406_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349825,05RW0406_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349826,05RW0406_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349827,05RW0406_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349828,05RW0406_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349829,05RW0406_007s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349830,05RW0406_008s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349831,05RW0407_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349832,05RW0407_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349833,05RW0408_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349834,05RW0408_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349835,05RW0408_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349836,05RW0408_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349837,05RW0408_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349838,05RW0408_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349839,05RW0409_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349840,05RW0409_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349841,05RW0409_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349842,05RW0409_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349843,05RW0409_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349844,05RW0409_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349845,05RW0409_007s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349846,05RW0409_008s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349847,05RW0409_009s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349848,05RW0410_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349849,05RW0410_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349850,05RW0410_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349851,05RW0410_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349852,05RW0410_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349853,05RW0411_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349854,05RW0411_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349876,05RW0414_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349856,05RW0411_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349857,05RW0411_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349858,05RW0412_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349859,05RW0412_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349860,05RW0412_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349861,05RW0412_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349862,05RW0412_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349863,05RW0412_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349864,05RW0412_007s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349865,05RW0413_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349866,05RW0413_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349867,05RW0413_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349868,05RW0413_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349869,05RW0413_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349870,05RW0413_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349871,05RW0413_007s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349872,05RW0413_008s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349873,05RW0414_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349874,05RW0414_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349875,05RW0414_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349877,05RW0414_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349878,05RW0414_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349879,05RW0414_007s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349880,05RW0414_008s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349897,05RW0432_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349898,05RW0432_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349899,05RW0432_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349900,05RW0433_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349901,05RW0433_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349902,05RW0433_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349903,05RW0433_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349904,05RW0433_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349905,05RW0434_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349906,05RW0434_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349907,05RW0434_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349908,05RW0434_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349909,05RW0434_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349910,05RW0434_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349911,05RW0434_007s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349912,05RW0435_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349913,05RW0435_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349914,05RW0435_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349915,05RW0435_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349916,05RW0436_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349917,05RW0436_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349918,05RW0436_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349919,05RW0436_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349920,05RW0436_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349921,05RW0436_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349922,05RW0436_007s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349923,05RW0436_008s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349924,05RW0436_009s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349925,05RW0437_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349926,05RW0437_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349927,05RW0437_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349928,05RW0437_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349929,05RW0437_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349930,05RW0437_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349931,05RW0437_007s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349932,05RW0437_008s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349933,05RW0438_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349934,05RW0438_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349935,05RW0439_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349936,05RW0439_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349937,05RW0439_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349938,05RW0440_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349939,05RW0440_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349940,05RW0440_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349941,05RW0441_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349942,05RW0441_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349943,05RW0441_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349944,05RW0441_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349945,05RW0441_005s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349946,05RW0441_006s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349947,05RW0441_007s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349948,05RW0441_008s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349949,05RW0441_009s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349950,05RW0441_010s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349951,05RW0442_001s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349952,05RW0442_002s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349953,05RW0442_003s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
54349954,05RW0442_004s,NULL,Jun 27 2011 12:00AM,ariel_fialko,15,Row 4,NULL,NULL
