10CH0309,NULL,10CH,(09TF2245_004s)S1,NULL,09TF2245_004s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0310,NULL,10CH,B73/10NN0143,NULL,10NN0144_001x10NN0143_001,NULL,NULL,NULL,NULL,NULL,20,8.06 (umc1149) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0311,NULL,10CH,B73/10NN0241,NULL,10NN0242_001x10NN0241_001,NULL,NULL,NULL,NULL,NULL,20,8.06 (umc1149) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0312,NULL,10CH,B73/10NN0507,NULL,10NN0508_001x10NN0507_001,NULL,NULL,NULL,NULL,NULL,20,8.06 (umc1149) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0313,NULL,10CH,B73/10NN0535,NULL,10NN0536_001x10NN0535_001,NULL,NULL,NULL,NULL,NULL,20,8.06 (umc1149) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0314,NULL,10CH,B73/10NN0755,NULL,10NN0756_001x10NN0755_001,NULL,NULL,NULL,NULL,NULL,20,8.06 (umc1149) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0315,NULL,10CH,B73/10NN0757,NULL,10NN0758_001x10NN0757_001,NULL,NULL,NULL,NULL,NULL,20,8.06 (umc1149) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0316,NULL,10CH,B73/10NN0851,NULL,10NN0852_001x10NN0851_001,NULL,NULL,NULL,NULL,NULL,20,8.06 (umc1149) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0317,NULL,10CH,B73/10NN0225,NULL,10NN0226_001x10NN0225_001,NULL,NULL,NULL,NULL,NULL,20,8.06 (umc1149) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0318,NULL,10CH,B73/10NN0295,NULL,10NN0296_001x10NN0295_001,NULL,NULL,NULL,NULL,NULL,20,8.06 (umc1149) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0319,NULL,10CH,B73/10NN0297,NULL,10NN0298_001x10NN0297_001,NULL,NULL,NULL,NULL,NULL,20,8.06 (umc1149) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0320,NULL,10CH,B73/10NN0299,NULL,10NN0300_001x10NN0299_001,NULL,NULL,NULL,NULL,NULL,20,8.06 (umc1149) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0321,NULL,10CH,B73/10NN0305,NULL,10NN0306_001x10NN0305_001,NULL,NULL,NULL,NULL,NULL,20,8.06 (umc1149) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0322,NULL,10CH,B73/10NN0323,NULL,10NN0324_001x10NN0323_001,NULL,NULL,NULL,NULL,NULL,20,8.06 (umc1149) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0323,NULL,10CH,B73/10NN0493,NULL,10NN0494_001x10NN0493_001,NULL,NULL,NULL,NULL,NULL,20,8.06/1.03 (umc1149/phi001) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0324,NULL,10CH,B73/10NN0705,NULL,10NN0706_001x10NN0705_001,NULL,NULL,NULL,NULL,NULL,20,8.06 (umc1149) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0325,NULL,10CH,B73/10NN0769,NULL,10NN0770_001x10NN0769_001,NULL,NULL,NULL,NULL,NULL,20,8.06 (umc1149) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0326,NULL,10CH,B73/10NN0805,NULL,10NN0806_001x10NN0805_001,NULL,NULL,NULL,NULL,NULL,20,8.06 (umc1149) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0327,NULL,10CH,B73/10NN0905,NULL,10NN0907_001x10NN0905_001,NULL,NULL,NULL,NULL,NULL,20,8.06/1.03 (umc1149/phi001) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0328,NULL,10CH,B73/10NN0435,NULL,10NN0436_001x10NN0435_001,NULL,NULL,NULL,NULL,NULL,20,8.06 (umc2210) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0329,NULL,10CH,B73/10NN0785,NULL,10NN0786_001x10NN0785_001,NULL,NULL,NULL,NULL,NULL,20,8.06 (umc2210) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0330,NULL,10CH,B73/10NN0851,NULL,10NN0852_002x10NN0851_001,NULL,NULL,NULL,NULL,NULL,20,8.06 (umc2210) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0331,NULL,10CH,B73/10NN0375,NULL,10NN0906_001x10NN0905_001,NULL,NULL,NULL,NULL,NULL,20,8.06 (umc2210) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0332,NULL,10CH,B73/10NN0453,NULL,10NN0454_001x10NN0453_001,NULL,NULL,NULL,NULL,NULL,3,1.03 (phi001) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0333,NULL,10CH,B73/10NN0479,NULL,10NN0480_001x10NN0479_001,NULL,NULL,NULL,NULL,NULL,20,1.03 (phi001) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0334,NULL,10CH,B73/10NN0543,NULL,10NN0544_001x10NN0543_001,NULL,NULL,NULL,NULL,NULL,20,1.03 (phi001) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0335,NULL,10CH,B73/10NN0681,NULL,10NN0682_001x10NN0681_001,NULL,NULL,NULL,NULL,NULL,20,1.03 (phi001) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0336,NULL,10CH,B73/10NN0683,NULL,10NN0684_001x10NN0683_001,NULL,NULL,NULL,NULL,NULL,20,1.03 (phi001) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0337,NULL,10CH,B73/10NN0735,NULL,10NN0736_001x10NN0735_001,NULL,NULL,NULL,NULL,NULL,20,1.03 (phi001) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0338,NULL,10CH,B73/10NN0795,NULL,10NN0796_001x10NN0795_001,NULL,NULL,NULL,NULL,NULL,20,1.03 (phi001) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0339,NULL,10CH,B73/10NN0893,NULL,10NN0894_001x10NN0893_001,NULL,NULL,NULL,NULL,NULL,20,1.03 (phi001maybe) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0340,NULL,10CH,B73/10NN0273,NULL,10NN0274_001x10NN0273_001,NULL,NULL,NULL,NULL,NULL,20,1.03 (phi001maybe) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0341,NULL,10CH,B73/10NN0567,NULL,10NN0568_001x10NN0567_001,NULL,NULL,NULL,NULL,NULL,20,1.03 (phi001maybe) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0342,NULL,10CH,B73/10NN0569,NULL,10NN0570_001x10NN0569_001,NULL,NULL,NULL,NULL,NULL,20,1.03 (phi001maybe) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0343,NULL,10CH,B73/10NN0637,NULL,10NN0638_001x10NN0637_001,NULL,NULL,NULL,NULL,NULL,20,1.03 (phi001maybe) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0344,NULL,10CH,B73/10NN0701,NULL,10NN0702_001x10NN0701_001,NULL,NULL,NULL,NULL,NULL,20,1.03 (phi001maybe) Fine-mapping,NULL,Fix BC Recombinants/seed increase,self all,1
10CH0345,10T0541,10T,Oh43/B73,NULL,10A2904,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1026),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0346,10T0542,10T,CML228/B73,NULL,10A2913,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1028),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0347,10T0543,10T,Mo17/B73,NULL,10A2923,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1044),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0348,10T0544,10T,NC350/B73,NULL,10A2924,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1075),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0349,10T0545,10T,CML103/B73,NULL,10A2893,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1082),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0350,10T0546,10T,CML322/B73,NULL,10A2914,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1096),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0351,10T0547,10T,CML322/B73,NULL,10A2894,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1111),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0352,10T0548,10T,CML52/B73,NULL,10A2883,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1115),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0353,10T0549,10T,CML52/B73,NULL,10A2934,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1134),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0354,10T0550,10T,NC358/B73,NULL,10A2903,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1151),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0355,10T0551,10T,Tzi8/B73,NULL,10A2944,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1192),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0356,10T0552,10T,CML69/B73,NULL,10A2884,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1211),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0357,10T0553,10T,CML333/B73,NULL,10A2933,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1295),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0358,10T0554,10T,Tzi8/B73,NULL,10A2943,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1309),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0359,10T0555,10T,Oh43/B73,NULL,10A2904,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1026),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0360,10T0556,10T,CML228/B73,NULL,10A2913,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1028),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0361,10T0557,10T,Mo17/B73,NULL,10A2923,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1044),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0362,10T0558,10T,NC350/B73,NULL,10A2924,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1075),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0363,10T0559,10T,CML103/B73,NULL,10A2893,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1082),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0364,10T0560,10T,CML322/B73,NULL,10A2914,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1096),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0365,10T0561,10T,CML322/B73,NULL,10A2894,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1111),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0366,10T0562,10T,CML52/B73,NULL,10A2883,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1115),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0367,10T0563,10T,CML52/B73,NULL,10A2934,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1134),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0368,10T0564,10T,NC358/B73,NULL,10A2903,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1151),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0369,10T0565,10T,Tzi8/B73,NULL,10A2944,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1192),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0370,10T0566,10T,CML69/B73,NULL,10A2884,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1211),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0371,10T0567,10T,CML333/B73,NULL,10A2933,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1295),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0372,10T0568,10T,Tzi8/B73,NULL,10A2943,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_1309),NULL,Fix BC Recombinants/seed increase,self all,37
10CH0373,10T0569,10T,NULL,NULL,10A3735 blk,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_0075)BC1S4,NULL,Fix BC Recombinants/seed increase,self all,37
10CH0374,10T0570,10T,NULL,NULL,10A3736 blk,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_0075)BC1S4,NULL,Fix BC Recombinants/seed increase,self all,37
10CH0375,10T0571,10T,NULL,NULL,10A373701A,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_0075)BC1S4,NULL,Fix BC Recombinants/seed increase,self all,37
10CH0376,10T0572,10T,NULL,NULL,10A3740 blk,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_0075)BC1S4,NULL,Fix BC Recombinants/seed increase,self all,37
10CH0377,10T0573,10T,NULL,NULL,10A3290 blk,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_0016)BC1S4,NULL,Fix BC Recombinants/seed increase,self all,37
10CH0378,10T0574,10T,NULL,NULL,10A3500 blk,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_0016)BC1S4,NULL,Fix BC Recombinants/seed increase,self all,37
10CH0379,10T0575,10T,NULL,NULL,10A282751A,NULL,NULL,NULL,NULL,NULL,20,A272,NULL,Fix BC Recombinants/seed increase,self all,37
10CH0380,10T0576,10T,NULL,NULL,06A603351A,NULL,NULL,NULL,NULL,NULL,20,(B73؃ML228)S5I2,NULL,Fix BC Recombinants/seed increase,self all,37
10CH0381,10T0577,10T,NULL,NULL,10A284851A,NULL,NULL,NULL,NULL,NULL,20,(B73؃ML333)S5I2,NULL,Fix BC Recombinants/seed increase,self all,37
10CH0382,10T0578,10T,NULL,NULL,10A285251A,NULL,NULL,NULL,NULL,NULL,20,(B73ؔzi8)S5I2,NULL,Fix BC Recombinants/seed increase,self all,37
10CH0383,10T0579,10T,NULL,NULL,10A blks,NULL,NULL,NULL,NULL,NULL,20,LP Oh43 RP1TD,NULL,Fix BC Recombinants/seed increase,self all,37
10CH0384,10T0580,10T,NULL,NULL,10A159051A,NULL,NULL,NULL,NULL,NULL,20,Mp706,NULL,Fix BC Recombinants/seed increase,self all,37
10CH0385,10T0581,10T,NULL,NULL,10A159551A,NULL,NULL,NULL,NULL,NULL,20,Mp707,NULL,Fix BC Recombinants/seed increase,self all,37
10CH0386,10T0582,10T,NULL,NULL,10A154551A,NULL,NULL,NULL,NULL,NULL,20,Mp712,NULL,Fix BC Recombinants/seed increase,self all,37
10CH0387,10T0583,10T,NULL,NULL,10A157351A,NULL,NULL,NULL,NULL,NULL,20,Mp339,NULL,Fix BC Recombinants/seed increase,self all,37
10CH0388,10T0584,10T,NULL,NULL,10A215451A,NULL,NULL,NULL,NULL,NULL,20,OC13,NULL,Fix BC Recombinants/seed increase,self all,37
10CH0389,10T0585,10T,NULL,NULL,10A019851A,NULL,NULL,NULL,NULL,NULL,20,OC16,NULL,Fix BC Recombinants/seed increase,self all,37
10CH0390,10T0586,10T,NULL,NULL,10A284151A,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_0053)BC2S1,NULL,Fix BC Recombinants/seed increase,self all,37
10CH0391,10T0587,10T,NULL,NULL,10A284551A,NULL,NULL,NULL,NULL,NULL,20,(B73؎IL_0075)BC2S1,NULL,Fix BC Recombinants/seed increase,self all,37
10CH0392,10T0588,10T,NULL,NULL,10A774151A,NULL,NULL,NULL,NULL,NULL,20,NIL_0012,NULL,Fix BC Recombinants/seed increase,self all,37
10CH0393,10T0589,10T,NULL,NULL,10A284051A,NULL,NULL,NULL,NULL,NULL,20,NIL_0022,NULL,Fix BC Recombinants/seed increase,self all,37
10CH0394,10T0590,10T,NULL,NULL,10A284351A,NULL,NULL,NULL,NULL,NULL,20,NIL_0053,NULL,Fix BC Recombinants/seed increase,self all,37
10CH0395,10T0591,10T,NULL,NULL,10A284751A,NULL,NULL,NULL,NULL,NULL,20,NIL_0075,NULL,Fix BC Recombinants/seed increase,self all,37
