phenotype_id,entity_id,entity_type,entity_name,experiment_id,trait_id,phenotype_value,phenotype_date,plate_id,phenotype_person_id,scoring_order,notes,changed,technical_rep,biological_rep,trait_id_buckler
555626,12MY0080_002,plant,,12MY,pln.dat,8/15/2012,,,8,,,,,,
555612,12MY0080_003,plant,,12MY,pln.dat,8/14/2012,,,8,,,,,,
555583,12MY0080_004,plant,,12MY,pln.dat,8/12/2012,,,8,,,,,,
555837,12MY0081_001,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555584,12MY0082_001,plant,,12MY,pln.dat,8/12/2012,,,8,,,,,,
555585,12MY0082_002,plant,,12MY,pln.dat,8/12/2012,,,8,,,,,,
555566,12MY0082_003,plant,,12MY,pln.dat,8/11/2012,,,8,,,,,,
555548,12MY0082_004,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555549,12MY0082_005,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555512,12MY0083_001,plant,,12MY,pln.dat,8/7/2012,,,8,,,,,,
555672,12MY0084_001,plant,,12MY,pln.dat,8/20/2012,,,8,,,,,,
555673,12MY0084_002,plant,,12MY,pln.dat,8/20/2012,,,8,,,,,,
555629,12MY0084_003,plant,,12MY,pln.dat,8/16/2012,,,8,,,,,,
555627,12MY0084_004,plant,,12MY,pln.dat,8/15/2012,,,8,,,,,,
555628,12MY0084_005,plant,,12MY,pln.dat,8/15/2012,,,8,,,,,,
555782,12MY0085_001,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555708,12MY0085_002,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555709,12MY0085_003,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555656,12MY0085_004,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555783,12MY0086_001,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555838,12MY0087_001,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555839,12MY0087_002,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555840,12MY0087_003,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555784,12MY0087_004,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555565,12MY0088_001,plant,,12MY,pln.dat,8/10/2012,,,8,,,,,,
555550,12MY0088_002,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555551,12MY0088_003,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555488,12MY0088_004,plant,,12MY,pln.dat,8/3/2012,,,8,,,,,,
555598,12MY0089_001,plant,,12MY,pln.dat,8/13/2012,,,8,,,,,,
555586,12MY0089_002,plant,,12MY,pln.dat,8/12/2012,,,8,,,,,,
555524,12MY0089_003,plant,,12MY,pln.dat,8/8/2012,,,8,,,,,,
555513,12MY0089_004,plant,,12MY,pln.dat,8/7/2012,,,8,,,,,,
555489,12MY0089_005,plant,,12MY,pln.dat,8/3/2012,,,8,,,,,,
555710,12MY0090_001,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555711,12MY0090_002,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555683,12MY0090_003,plant,,12MY,pln.dat,8/21/2012,,,8,,,,,,
555684,12MY0090_004,plant,,12MY,pln.dat,8/21/2012,,,8,,,,,,
555674,12MY0090_005,plant,,12MY,pln.dat,8/20/2012,,,8,,,,,,
555514,12MY0091_001,plant,,12MY,pln.dat,8/7/2012,,,8,,,,,,
555515,12MY0091_002,plant,,12MY,pln.dat,8/7/2012,,,8,,,,,,
555785,12MY0092_001,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555786,12MY0092_002,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555712,12MY0092_003,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555657,12MY0092_004,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555713,12MY0093_001,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555675,12MY0093_002,plant,,12MY,pln.dat,8/20/2012,,,8,,,,,,
555676,12MY0093_003,plant,,12MY,pln.dat,8/20/2012,,,8,,,,,,
555658,12MY0093_004,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555855,12MY0095_001,plant,,12MY,pln.dat,9/1/2012,,,8,,,,,,
555787,12MY0097_001,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555714,12MY0097_002,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555715,12MY0097_003,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555716,12MY0097_004,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555788,12MY0098_001,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555789,12MY0098_002,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555790,12MY0098_003,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555717,12MY0098_004,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555856,12MY0099_001,plant,,12MY,pln.dat,9/1/2012,,,8,,,,,,
555857,12MY0099_002,plant,,12MY,pln.dat,9/1/2012,,,8,,,,,,
555858,12MY0099_003,plant,,12MY,pln.dat,9/1/2012,,,8,,,,,,
555841,12MY0099_004,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555791,12MY0100_001,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555718,12MY0100_002,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555842,12MY0102_001,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555865,12MY0104_001,plant,,12MY,pln.dat,9/4/2012,,,8,,,,,,
555866,12MY0104_002,plant,,12MY,pln.dat,9/4/2012,,,8,,,,,,
555867,12MY0104_003,plant,,12MY,pln.dat,9/4/2012,,,8,,,,,,
555868,12MY0105_001,plant,,12MY,pln.dat,9/4/2012,,,8,,,,,,
555869,12MY0105_002,plant,,12MY,pln.dat,9/4/2012,,,8,,,,,,
555870,12MY0105_003,plant,,12MY,pln.dat,9/4/2012,,,8,,,,,,
555792,12MY0106_001,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555793,12MY0106_002,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555794,12MY0106_003,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555795,12MY0106_004,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555796,12MY0107_001,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555719,12MY0107_002,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555720,12MY0107_003,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555721,12MY0107_004,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555722,12MY0107_005,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555659,12MY0108_001,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555587,12MY0108_002,plant,,12MY,pln.dat,8/12/2012,,,8,,,,,,
555552,12MY0108_003,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555525,12MY0108_004,plant,,12MY,pln.dat,8/8/2012,,,8,,,,,,
555516,12MY0108_005,plant,,12MY,pln.dat,8/7/2012,,,8,,,,,,
555599,12MY0109_001,plant,,12MY,pln.dat,8/13/2012,,,8,,,,,,
555588,12MY0109_002,plant,,12MY,pln.dat,8/12/2012,,,8,,,,,,
555553,12MY0109_003,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555554,12MY0109_004,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555723,12MY0110_001,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555660,12MY0110_002,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555661,12MY0110_003,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555613,12MY0110_004,plant,,12MY,pln.dat,8/14/2012,,,8,,,,,,
555614,12MY0110_005,plant,,12MY,pln.dat,8/14/2012,,,8,,,,,,
555843,12MY0112_001,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555797,12MY0113_001,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555844,12MY0114_001,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555798,12MY0114_002,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555799,12MY0114_003,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555800,12MY0114_004,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555662,12MY0115_001,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555663,12MY0115_002,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555615,12MY0115_003,plant,,12MY,pln.dat,8/14/2012,,,8,,,,,,
555616,12MY0115_004,plant,,12MY,pln.dat,8/14/2012,,,8,,,,,,
555617,12MY0115_005,plant,,12MY,pln.dat,8/14/2012,,,8,,,,,,
555845,12MY0116_001,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555846,12MY0116_002,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555618,12MY0117_001,plant,,12MY,pln.dat,8/14/2012,,,8,,,,,,
555517,12MY0117_002,plant,,12MY,pln.dat,8/7/2012,,,8,,,,,,
555518,12MY0117_003,plant,,12MY,pln.dat,8/7/2012,,,8,,,,,,
555555,12MY0118_001,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555526,12MY0118_002,plant,,12MY,pln.dat,8/8/2012,,,8,,,,,,
555519,12MY0118_003,plant,,12MY,pln.dat,8/7/2012,,,8,,,,,,
555490,12MY0118_004,plant,,12MY,pln.dat,8/3/2012,,,8,,,,,,
555491,12MY0118_005,plant,,12MY,pln.dat,8/3/2012,,,8,,,,,,
555480,12MY0118_006,plant,,12MY,pln.dat,8/2/2012,,,8,,,,,,
555801,12MY0119_001,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555527,12MY0120_001,plant,,12MY,pln.dat,8/8/2012,,,8,,,,,,
555528,12MY0120_002,plant,,12MY,pln.dat,8/8/2012,,,8,,,,,,
555529,12MY0120_003,plant,,12MY,pln.dat,8/8/2012,,,8,,,,,,
555481,12MY0120_004,plant,,12MY,pln.dat,8/2/2012,,,8,,,,,,
555859,12MY0121_001,plant,,12MY,pln.dat,9/1/2012,,,8,,,,,,
555847,12MY0121_002,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555802,12MY0121_003,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555803,12MY0121_004,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555804,12MY0121_005,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555848,12MY0122_001,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555849,12MY0122_002,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555805,12MY0122_003,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555806,12MY0122_004,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555664,12MY0123_001,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555630,12MY0123_002,plant,,12MY,pln.dat,8/16/2012,,,8,,,,,,
555631,12MY0123_003,plant,,12MY,pln.dat,8/16/2012,,,8,,,,,,
555600,12MY0123_004,plant,,12MY,pln.dat,8/13/2012,,,8,,,,,,
555492,12MY0124_001,plant,,12MY,pln.dat,8/3/2012,,,8,,,,,,
555482,12MY0124_002,plant,,12MY,pln.dat,8/2/2012,,,8,,,,,,
555483,12MY0124_003,plant,,12MY,pln.dat,8/2/2012,,,8,,,,,,
555484,12MY0124_004,plant,,12MY,pln.dat,8/2/2012,,,8,,,,,,
555685,12MY0125_001,plant,,12MY,pln.dat,8/21/2012,,,8,,,,,,
555677,12MY0125_002,plant,,12MY,pln.dat,8/20/2012,,,8,,,,,,
555632,12MY0125_003,plant,,12MY,pln.dat,8/16/2012,,,8,,,,,,
555619,12MY0125_004,plant,,12MY,pln.dat,8/14/2012,,,8,,,,,,
555601,12MY0126_001,plant,,12MY,pln.dat,8/13/2012,,,8,,,,,,
555589,12MY0126_002,plant,,12MY,pln.dat,8/12/2012,,,8,,,,,,
555590,12MY0126_003,plant,,12MY,pln.dat,8/12/2012,,,8,,,,,,
555591,12MY0126_004,plant,,12MY,pln.dat,8/12/2012,,,8,,,,,,
513909,10SX0022_009x,developing kern,,10SX,afl.ksp,35,Sep  6 2010 12:00AM,,,,A: 10SX0022_009 x 10SX0022_012; B73,,1,1,
513910,10SX0022_009x,developing kern,,10SX,afl.ksp,5,Sep  6 2010 12:00AM,,,,A: 10SX0022_009 x 10SX0022_012; B73,,2,1,
513911,10SX0022_009x,developing kern,,10SX,afl.ksp,80,Sep  6 2010 12:00AM,,,,A: 10SX0022_009 x 10SX0022_012; B73,,3,1,
513912,10SX0022_009x,developing kern,,10SX,afl.ksp,20,Sep  6 2010 12:00AM,,,,A: 10SX0022_009 x 10SX0022_012; B73,,4,1,
513913,10SX0022_009x,developing kern,,10SX,afl.ksp,65,Sep  6 2010 12:00AM,,,,A: 10SX0022_009 x 10SX0022_012; B73,,5,1,
513914,10SX0022_012s,developing kern,,10SX,afl.ksp,50,Sep  6 2010 12:00AM,,,,B: SELF; B73,,1,1,
513915,10SX0022_012s,developing kern,,10SX,afl.ksp,35,Sep  6 2010 12:00AM,,,,B: SELF; B73,,2,1,
513916,10SX0022_012s,developing kern,,10SX,afl.ksp,10,Sep  6 2010 12:00AM,,,,B: SELF; B73,,3,1,
513917,10SX0022_012s,developing kern,,10SX,afl.ksp,20,Sep  6 2010 12:00AM,,,,B: SELF; B73,,4,1,
513918,10SX0022_012s,developing kern,,10SX,afl.ksp,15,Sep  6 2010 12:00AM,,,,B: SELF; B73,,5,1,
513919,10SX0023_002s,developing kern,,10SX,afl.ksp,60,Sep  6 2010 12:00AM,,,,C: SELF; B73,,1,2,
513920,10SX0023_002s,developing kern,,10SX,afl.ksp,99,Sep  6 2010 12:00AM,,,,C: SELF; B73,,2,2,
513921,10SX0023_002s,developing kern,,10SX,afl.ksp,70,Sep  6 2010 12:00AM,,,,C: SELF; B73,,3,2,
513922,10SX0023_002s,developing kern,,10SX,afl.ksp,15,Sep  6 2010 12:00AM,,,,C: SELF; B73,,4,2,
513923,10SX0023_002s,developing kern,,10SX,afl.ksp,80,Sep  6 2010 12:00AM,,,,C: SELF; B73,,5,2,
513924,10SX0023_004x,developing kern,,10SX,afl.ksp,15,Sep  6 2010 12:00AM,,,,D: 10SX0023_004 x 10SX0023_002; B73,,1,2,
513925,10SX0023_004x,developing kern,,10SX,afl.ksp,35,Sep  6 2010 12:00AM,,,,D: 10SX0023_004 x 10SX0023_002; B73,,2,2,
513926,10SX0023_004x,developing kern,,10SX,afl.ksp,15,Sep  6 2010 12:00AM,,,,D: 10SX0023_004 x 10SX0023_002; B73,,3,2,
513927,10SX0023_004x,developing kern,,10SX,afl.ksp,35,Sep  6 2010 12:00AM,,,,D: 10SX0023_004 x 10SX0023_002; B73,,4,2,
513928,10SX0023_004x,developing kern,,10SX,afl.ksp,35,Sep  6 2010 12:00AM,,,,D: 10SX0023_004 x 10SX0023_002; B73,,5,2,
513929,10SX0024_001x,developing kern,,10SX,afl.ksp,10,Sep  6 2010 12:00AM,,,,E: 10SX0024_001 x 10SX0024_003; Tx303xUnkw,,1,1,
513930,10SX0024_001x,developing kern,,10SX,afl.ksp,10,Sep  6 2010 12:00AM,,,,E: 10SX0024_001 x 10SX0024_003; Tx303xUnkw,,2,1,
513931,10SX0024_001x,developing kern,,10SX,afl.ksp,35,Sep  6 2010 12:00AM,,,,E: 10SX0024_001 x 10SX0024_003; Tx303xUnkw,,3,1,
513932,10SX0024_001x,developing kern,,10SX,afl.ksp,5,Sep  6 2010 12:00AM,,,,E: 10SX0024_001 x 10SX0024_003; Tx303xUnkw,,4,1,
513933,10SX0024_001x,developing kern,,10SX,afl.ksp,10,Sep  6 2010 12:00AM,,,,E: 10SX0024_001 x 10SX0024_003; Tx303xUnkw,,5,1,
513934,10SX0024_005x,developing kern,,10SX,afl.ksp,10,Sep  6 2010 12:00AM,,,,F: 10SX0024_005 x 10SX0024_006; Tx303,,1,1,
513935,10SX0024_005x,developing kern,,10SX,afl.ksp,15,Sep  6 2010 12:00AM,,,,F: 10SX0024_005 x 10SX0024_006; Tx303,,2,1,
513936,10SX0024_005x,developing kern,,10SX,afl.ksp,15,Sep  6 2010 12:00AM,,,,F: 10SX0024_005 x 10SX0024_006; Tx303,,3,1,
513937,10SX0024_005x,developing kern,,10SX,afl.ksp,10,Sep  6 2010 12:00AM,,,,F: 10SX0024_005 x 10SX0024_006; Tx303,,4,1,
513938,10SX0024_005x,developing kern,,10SX,afl.ksp,5,Sep  6 2010 12:00AM,,,,F: 10SX0024_005 x 10SX0024_006; Tx303,,5,1,
513939,10SX0024_006s,developing kern,,10SX,afl.ksp,95,Sep  6 2010 12:00AM,,,,G: SELF; Tx303,,1,2,
513940,10SX0024_006s,developing kern,,10SX,afl.ksp,20,Sep  6 2010 12:00AM,,,,G: SELF; Tx303,,2,2,
513941,10SX0024_006s,developing kern,,10SX,afl.ksp,80,Sep  6 2010 12:00AM,,,,G: SELF; Tx303,,3,2,
513942,10SX0024_006s,developing kern,,10SX,afl.ksp,35,Sep  6 2010 12:00AM,,,,G: SELF; Tx303,,4,2,
513943,10SX0024_006s,developing kern,,10SX,afl.ksp,100,Sep  6 2010 12:00AM,,,,G: SELF; Tx303,,5,2,
